,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,2,4.003531357743645,0.5286961788201293,2.873274062097392,-4.035486863094649,0.7872245875711045,-2.2944200553132186,1.5662784112073485,-0.7479391565227383,1.3589109989431774,-1.6351320659045339,3.815638479574176,-3.1430225112295207,-0.41681825187627863,1.5173071205140842,-0.03524353494297905,3.2488210386743517,-2.001215749170007,-0.37943202039121926,2.3706013791321063,1.6691686326561737,2.572084474093824,-0.948817973628293,-2.240617201274299,0.5338520855175548,-3.2500270670366755,-0.6086315968048189,-1.5697736970697989,0.8401709397841449,-4.538676105823434,-7.784438469206133
11,1,-1.8864398894917769,-3.3262960152635737,-1.127969039391882,0.30897629292997564,0.7171731938718207,-1.9370259720812948,-0.01769972140487272,-0.9457080962325622,-3.6563019394624345,-0.03737722361939316,1.9427668660244248,2.3440012764571527,0.4573347038659803,-0.2922381516935465,0.540254502718986,4.365608216498235,-1.1088673555694655,-0.3926746252941046,-1.5741151105259665,0.5938442557516235,0.1372471674775079,-0.2969647120840436,2.398938096117985,-0.1975504386301604,0.45065895204106765,0.961732799543902,-0.22676005996021273,-0.9598877373026219,-1.671698356034935,1.5857755812866767
12,2,-1.7873234629441694,4.0198730922912,-0.18307352435447752,-0.42686388918901164,-0.2230437910118155,2.702652358361122,-1.0486785059128794,2.290823484035803,-1.6974745514851852,-0.7942301336161379,8.633395363292669,-3.176817281208279,-0.1428067976370538,-1.9514004293030838,0.1431971996696541,0.41988425808208196,-4.244987775100626,-0.9544943608430426,0.1375938176791525,-0.3874929817548708,3.919029926088706,-0.9205594375237754,0.9227972481750724,3.18782453165278,-1.1871723954159896,0.3617679406698123,8.431722507380742,-0.46904964395513027,1.4902621047963913,-6.751506585977001
13,1,-0.6691366224627479,-0.3414311543929659,2.065973552793483,-0.7341318628248618,-0.06860345560523212,4.68320780183861,-1.2215748717194441,-1.9324114435199777,-2.5748123869072557,2.046025366485789,2.4104889405499,6.047095945902744,-1.1186909482606051,3.035511235643637,1.1026212581318515,-1.3559231901363182,-0.0425210586922212,1.0125470379217982,-1.1271352813112847,-1.477492723334074,2.3324265409461096,0.008276799549548713,-4.409893863019592,-0.5825028709679775,2.4179780710808045,0.8244234222501835,5.573469751415319,0.1921558130822927,10.65026743921648,5.718677797227678
14,3,-0.42759890301699255,1.3530842270481735,3.7306113321021526,-1.5660026791174162,1.7412852409884452,1.664787482968032,-4.160897381988342,0.8283329411850472,4.939341543955506,-0.060115506638446475,-0.012759808693687397,1.2425862909303116,-0.7894558195050471,0.6744982885774214,1.7170445489675275,-0.926436392174245,-5.213640765397712,1.6512633655669924,-1.2334931118872108,0.04246630334699714,3.8747361194098215,1.7056034811307048,-3.418895938881259,1.8307099684748,-0.3647159966852589,0.19456661260450225,3.313922595226518,-3.8905574822145454,-3.2467708101374626,-6.221776216091532
15,0,-1.1019069024500392,2.413208058192173,5.298890369632182,-3.235087067928367,1.6168750151917257,4.6987459466425925,4.185898861849623,1.203720678976076,7.0476447000407125,1.1057825145248492,2.4086251664141893,1.0117752643751845,0.8782824666559086,2.133346815040587,0.47627727704498213,1.0902392235245182,-4.4925676379171655,-0.3167899917415362,-3.5448854416605333,-0.19161519113396355,-1.1357933524910604,-0.48641200672480267,1.6098160933016432,1.4068363607426697,2.4519578719343826,-0.41399501250457815,3.6809842365389405,5.717460244181844,8.351506833131975,-10.740528448618427
16,0,1.0073487402600008,3.009883837941366,4.0722103440711885,0.8138263938411506,-1.6537846780691572,3.002291697890755,5.984570366379263,-1.0814485764608621,-1.3329013617210221,-1.488083931665714,0.5514465922853905,0.15009133267129007,0.8526353263820673,0.15502349948548724,-0.37742760958620203,1.4373680035590435,-1.63747341555906,-1.566691922759906,2.0633600370060585,-0.1928078383489283,-3.2938997331569273,-0.801439787593798,-4.71889666653732,0.3008565984099396,-4.077226590745542,0.44182684091543223,-0.6858086279444374,1.320405726788238,-1.575097436268544,-5.2487968399003755
17,4,1.992058364457029,0.12603504936731072,3.146155285051489,2.822292935702214,-2.226172436397303,-3.6587515129901225,0.059906797669916384,4.231867938443142,-0.5772851131978157,-0.5731280335854401,0.9136609092208058,-1.5587713014350393,-0.3240385029313526,-0.44588901506344825,0.19865523604136764,-0.7594110889543059,0.7175854737622628,-1.2160725210516534,4.6930335338897216,0.1378729537778962,-2.8659340109934903,1.09848911830745,-3.395095842144452,-0.20581785040179498,2.321972687200918,1.4378016799663427,0.8213756237294242,1.9769897630402058,-4.540684024218796,1.563585216446873
18,0,3.777815122459452,3.7805672966653368,5.057309905348763,-2.472532099744964,0.33650867614631097,-4.225584116918531,-3.2437985229984556,-0.9857949646084984,2.114715841491051,-0.8771617614389607,-5.310179182059611,2.579958819214784,0.9204199960320125,-3.994843950929725,0.15969753598099298,-1.5387637173853257,-3.9414374255862135,1.5324283811813468,0.8905922020280708,-0.8511589483356481,1.8509172892642174,0.219727467806909,-3.3148052164915587,5.235680991665567,2.488258671218641,0.6709048999764501,-0.4274528709564763,0.9424749322227964,-10.591965929164338,-6.785371875184741
19,0,-0.39222384182053427,-4.130955488828336,2.4858649431052946,-6.535749985862621,0.2621478823258755,-1.5577194986209117,0.02674640401644593,-0.7684045352245866,2.477295433659145,-0.35391609954550896,-0.8655767176150917,0.7433080599533528,-0.45051629891443945,-1.7527569344304408,-0.6363650941615805,-1.916881333785231,-5.767759271958485,0.6417594846638673,0.30432360947594495,0.15473459781270169,-1.4821421721901031,-0.9419733946633378,-1.2345276239423728,0.9184720114450274,1.6589796352594937,1.0985992420954798,0.49994025759902494,-1.0471062252324563,-1.4231752975771979,-10.261198191634339
20,0,1.3838552496000665,-1.5565150880896592,1.438981232217901,-1.343798457448132,-0.26517438884340117,-0.8107815730901461,2.119947987603668,-1.8456293507832655,-1.6156642380096666,1.2022517624827822,0.9755574538408246,0.3565071364984299,0.4246232918455264,1.8582817822781026,0.27958565339351116,-1.3886014791481103,1.707456135507888,-0.5171956871484896,2.6657244075016,-0.4654828079849461,-1.404270841781413,0.7239144810942372,0.002424474092713985,2.063938655469828,4.155895620200067,0.5077972203821225,-1.3402507002042605,-4.1993738867797745,-1.9475611561374877,-4.763164951547832
21,3,0.67621982180096,4.6522522945292915,0.18100012802130264,-2.491089938843564,0.574787298020607,-3.2709339679658336,1.299259499554725,5.014723455949012,-0.22810265715655417,-0.5936331199498671,3.1415464139917617,0.06472237747224455,0.957632825322698,1.0291474030721748,0.9791455688651765,1.3570773635313607,-0.5197187806558136,-3.7351633006960996,-3.7846561242728254,-0.5067092384344583,0.5661505309278823,-0.18427910184358773,-0.020814676630697665,-0.6186617227570915,-5.18260421996918,-0.13041945100859134,-0.12280666727902498,0.12238608911576102,2.406556132614391,-5.882042597020377
22,4,-5.998485306438535,-4.627658819186166,-0.36487526008681403,-1.4250874391627049,-0.6400387451854077,2.1898348217423487,0.44736724398722894,-2.7682203712443076,-4.687080527155928,0.48494060955423934,1.7957394617818943,-2.4118311832354293,0.11580874998459043,-4.197528895125917,-3.091729978621141,-2.7687653587815952,-6.736709389235438,-0.8586688951554619,0.2071933159621752,-0.19537412328768008,2.7188965307064703,-0.8402874047238676,-0.510067036540537,1.6775979514088122,-2.089284071284753,-0.4452222805392507,-3.1118749728101514,0.058835369263963294,-4.013859205703735,-1.2041938928989289
23,4,-0.5859559465290219,4.813275522416037,0.5268759138597499,0.48631533349592404,0.21952402347489125,-1.8227234739458291,2.206657615660141,1.9603961509897774,4.167468188151995,-1.569977552277985,-3.789597242042171,-5.9986862195381345,0.04906967264440147,-0.384639892015886,1.0226577372814933,0.6212211624989187,1.4619142625730706,-3.761557697007414,2.723913390730704,0.05180266103596005,2.5705822335212836,-0.2283223547433698,3.5866131701913795,3.8576508041158224,0.7629455870175627,-0.4332093377597127,2.8521984285050666,1.9943526186599092,0.4549974191781805,-7.361923587284703
24,4,6.644577242717081,3.4142262869004,2.2104420069985964,1.2853385463047524,-0.5074508954429826,-3.3610513021725654,6.39131339629045,-2.4533413141205593,3.9801457788659067,0.28469140811618,2.617819632994928,1.4271933827282473,-1.144207640470391,2.0723498413428114,-0.7774661430121814,1.4271307887559672,1.5488507609732758,0.1753212840808999,-0.580528955094381,-0.9450532679541624,1.0555984173928525,0.22696358376387574,1.6741294807320868,-2.016796858795827,-3.8278367325629854,1.768263585966855,2.3286076176517567,4.022573831976821,5.871521492862588,-8.282699257445673
25,0,0.1037493778895823,-5.9325641147371915,-0.6315729924353469,0.8632530316875772,0.14996795134387952,-0.23915638070661413,2.1040819742799317,-1.5583500874729475,2.2120521247305223,0.5965703249403198,-0.8096222537644195,0.942146247202666,-0.3677666882874432,0.5865515731945102,0.19990033169544455,-2.8635146040075097,-3.0433061831383985,-5.397164348429176,-2.8450875611650477,-0.442859961858838,-1.9244357213593477,-2.012848748566833,1.2106722081950143,-0.9589317148570321,-4.902927178102278,0.9914343360021785,-0.35600017560279096,4.585287822259278,12.0425691732544,-0.7196109086749033
26,2,0.6011395147645608,1.874384682706503,0.30663307373915694,-1.6822634555679388,0.862482653953415,-2.0870265466202222,3.1436886360632794,1.1403948709806824,-1.2361539173078195,0.7701816881416285,-1.1067091636802746,-0.028680847690852856,-1.2751458795099488,-4.061448416598821,0.6850033430533441,-1.7090757309069646,3.3298421107215828,-2.6753420947801727,0.6990730643321854,-0.5399059111252082,-0.5244526213235959,-1.0462500292079628,4.837936654748554,3.4990288830151717,-4.278274794087654,0.05984362320546202,0.05233277183945276,4.273240343372432,7.329503880542625,2.4475127452657817
27,4,2.7324910333127437,0.7300827068906415,-1.9777979345765488,2.1524501106260128,1.424096172652727,-3.0940274915594483,2.635230283366458,4.355889693443331,1.495301653368987,1.5714095932100136,-1.5857423073588284,1.7024671559336104,-0.40843780149889375,4.54047213803541,1.252005411519019,1.9660271202915567,2.8295583980398464,-1.20300408313019,-0.07655780337865256,0.8315758181060597,3.2286987238793596,1.1219468039124,2.1397302947394268,0.7810562153303265,-2.4610846207828914,0.18032401750780958,-0.9418702365431356,2.4859890939986635,3.6831469279726172,8.001210827788281
28,0,-0.2277993971978811,0.5762872355602991,0.8683047130764281,-0.25762184169597646,-0.7694954838099304,0.869463705580278,-4.2422957320553625,-0.19143454498528098,6.530759635291832,0.48306406949081915,0.6157719554417355,2.9560699792949636,-0.1607189950203374,-1.6207741111793803,-0.4778047402044113,3.2190270577361377,-0.21700658949299753,0.5130335439765786,1.686454509272013,-0.7273579696852359,3.80148114992102,-1.0844290009263822,1.5538977100037508,0.3149968921422329,-1.8053319097949037,1.079923223876157,2.6451177608468535,6.231918318547406,4.050995006815743,3.5370849591116826
29,3,1.4872939329562704,3.0020223255263514,-1.7374876512400967,-3.706510200761275,-0.8379481359805567,-1.4698864764704478,-0.8014315718422363,1.7694650881658562,-1.6474585642276949,0.8013724751531284,-9.752496862778528,5.880098229492862,1.0512176655762504,-1.9867678460468303,2.195249482882037,-3.9052711980760217,-0.15778328312104237,-0.9183473187156729,-0.8986885305057474,1.23398724634182,3.9385351355341394,2.4862499017273967,-0.8643190050512801,0.8018602218667236,0.2016310704291349,0.5094101314335607,-6.050947929654179,-0.2238961532384943,2.8545768068847717,3.9485626227589545
30,4,7.304551457018268,4.000196899385574,4.175829047693677,-0.49448852262302834,0.7829540062137664,-4.010683152116297,-1.1288749225310832,-0.3100333527295557,-1.335291874087805,1.602397917769133,4.604821986402307,3.182629195427022,-0.08243307719957876,0.14539621466976885,-0.12503693737918398,-1.279021583777352,-5.7361843511006265,4.825565008353994,-1.4571873983691144,0.4943850123460418,3.217442769710149,1.1721882928962999,-1.7357017778321926,1.6734177861194615,-3.7896129655261985,-1.2911923360769855,5.638540093359933,0.5999346478755025,-1.748654478132914,-2.7332200596300193
31,4,2.1120901747681513,1.6097788620509297,-2.1657694378208645,-1.5011163225828206,0.71653087764444,-1.7425151026414425,-1.3946249198038223,-0.33545428321708426,4.876201167220354,-0.4559426270381446,0.17676020201650347,0.19700638038969923,2.060481788955273,0.0006059433189188612,-0.3712712725044981,-0.19429975791311513,0.23569857292408694,1.1581781477989281,0.14361274083777611,0.43834220104754795,4.60057568576065,0.5451239488630214,2.527680119007751,3.0697465706102127,-0.3132460680113496,-0.3747719361368823,0.925902363034012,1.1157372148359619,-1.9212914358605335,-3.1217249620474865
32,0,3.251348817082918,-2.414642291262042,-1.2474001187623562,4.299005088755505,-0.4822246337836711,2.8082996374748443,4.862729258341935,-1.442042173431399,0.44376608268536766,1.2057054851962339,-2.618284441276612,-0.6001078233169631,0.1862892984423639,2.781803212906669,-0.40182187170360684,0.8469175709016915,-4.600694060844843,0.5161462903665454,1.0448926309246682,1.7459202937182356,4.214250274950092,0.5289030571098957,0.38946919859157714,1.033909543154828,-1.6046648167146285,-0.7861535126454673,-0.9817899502592814,3.6075339791327266,1.8913659857056142,4.12674181436269
33,2,1.8858088852258352,-6.54419316546762,-1.6166816128615533,0.3862540168997689,0.26340910152386987,-0.11997425225769195,1.0794620472523093,0.5782204788045145,-3.7856450400745123,-1.1343223757032852,-0.643327114020731,3.600918080029373,-0.03361270622775958,-4.953532353252031,0.3639900284209414,0.5757236134910603,2.4229970021473024,-1.0065025123858087,-1.4048531924302865,-0.2024887932586977,-8.289165242611096,-0.048784258007869175,2.10605516670254,0.6031664211378452,-4.698172482795048,0.5407019049824919,-3.5608321487059,0.30031673635656875,2.5027744773531975,9.137121516218834
34,3,-1.934202814404168,2.429495404785443,0.1671279206959914,1.6647380690309972,-1.953149687578291,0.2134391077708572,-1.2169253018249577,0.9815949864926824,1.512807086419774,-0.4453667867303076,1.6339200294061427,-2.422722408487326,0.2176336333510045,0.4327219207975971,0.5876357174479251,0.21039224787902092,-0.29504649211006806,1.0402045937494508,-3.745771845904437,0.5393618122308335,1.1726062484104278,-1.0022945417236098,-1.0041164188722034,-0.4111310566572225,0.023548756634626994,0.2527077173506501,0.8191308924023922,-0.21483948802054517,-4.715951460886664,-2.0795747607348822
35,0,-1.7975236844792721,0.38464707743183413,2.9835114439072923,1.8982435687079544,0.851100861308815,-3.190824860553774,-2.5614895860779945,-4.756628249158274,-2.550090473060273,0.4629157096979265,-4.184548423488607,1.8379078202242067,0.20620377618385324,1.9762216957368173,-0.46172614748373764,0.7290856814172127,3.371766651252153,-2.7581008236171733,4.721758602318324,0.9001718570088886,-1.5539573444854826,1.3177205516303214,0.15902847212304808,-1.838308629679081,-1.183511295687849,1.2018149072650663,1.2203050436168978,0.1888595007980949,5.616164200935038,4.895302575215701
36,4,-5.71776513789401,4.658080043984259,-0.19101356644171283,-0.6549825819854022,0.584187321229157,5.140292073946491,-0.1041305162227488,-1.7489038380762136,2.846042350580472,-0.4355512210642395,-3.2983070206028215,0.1908500881618959,1.3306650253048806,5.251599275808103,0.42240861006222485,-2.088996918822867,-3.0431034549596423,-0.22749973404690024,3.269234600370976,0.2875727316142099,5.116566981235953,0.6044568662983524,2.385623549681622,-2.1280328879026698,-1.1935376629444767,-0.13846884215179556,2.8672658811409995,1.47114725832773,12.187400972048577,0.27632946977575823
37,2,1.5150270891473423,1.8722450357456786,3.2713995124924478,-2.3763580892892286,1.1087562409984613,-3.1998980011194553,-1.7457379829182238,-3.130518544802911,0.3314125861384897,0.007995893459311607,0.360416245309494,0.37444092284743313,-0.07633536166367161,-4.728100692353457,0.20962550149469783,2.1673773046953455,-2.2710107280906455,2.121111388185486,0.46488827752318784,0.08811590161612211,-3.9846063611646785,0.8887505695208625,0.3706042271690967,1.653576397013778,2.1422794489532353,0.4080267775441797,0.7889809135002855,-2.007452560263234,-10.789380499045276,-12.080689136319988
38,0,2.2738922299933564,-0.0156790939807748,7.0050635862526125,-3.24558729091053,0.1164060295689226,2.6885729614550224,0.3632252770254719,-4.644552573856011,-0.2990854825566692,-0.23193320024997024,-1.3400863548700144,-0.8206482015779201,0.5562535767501409,0.31506468544870936,0.4964397334505112,1.7660253242531367,-6.307402395259545,-1.9428119332582843,-0.7392912088551579,0.5470521584662169,-2.6455859232243024,0.37420152069991275,2.5141932785523315,0.6496102391918414,1.1842659235922879,-0.9386808935992074,1.7098440297339939,-0.7998461898312875,7.914165088221743,-11.347608278084651
39,4,-5.934474692434764,-3.426708435649219,-6.636623599323769,-4.935557201688359,-2.319399738197698,3.7184658790261387,-0.26140083021174465,0.5026326657723973,5.041719861958125,0.7449894774835751,-7.83859700628528,-2.453105131992752,0.5015818248261303,0.1613792278699965,0.145611235082625,-5.339561637171559,-0.25169115474231063,1.2420376851579404,2.1017265327523567,1.7562999592368067,1.6221171595070207,1.2762538615061296,-5.3881029025843015,0.7254130161801419,-0.998985351531752,-0.2449663611760389,-2.825026285694298,3.291574083945484,-2.639194982748864,5.107318794534329
40,1,-4.254534400650962,-0.041412839281771835,-0.6920060409359517,-4.476086956084714,-0.7363487584259406,0.47128337066274184,-7.126018862270179,0.36058496181452815,0.6945100786140644,0.2581304314504137,0.2522549990269426,1.3178522945057627,0.2914787023352722,-0.6679769416434281,-1.9355629462179733,-5.720738830795813,-0.2628049097684464,2.7393536129703184,-0.8552457597879525,1.327182999327624,0.12090102640105851,0.43128893070436614,1.956375261042338,-2.4906666507928947,-3.069551867745833,0.027721520905728284,0.2790375938925145,4.600468142161678,9.801234854975739,10.933521253784585
41,2,2.018741450132787,3.7515490365323543,-1.190241817519556,-6.253960271462551,0.7249330296879338,-2.556132998270048,4.1740159394231835,1.8592599560092133,0.1911283428674694,-1.2636913146393305,-2.7867754940102487,-8.052799704055166,-0.5331058362740482,2.3958040929856703,0.3302863452526351,3.5705638858780904,-3.3654409020183182,2.446313178421909,2.6785422893646587,0.1345613512815108,3.552148821337615,0.15828314027209606,2.917819375823393,-1.563698413912269,0.886889633393091,0.1624689235465932,2.8835223590464785,3.8919054987616137,1.2651845941126987,-6.469238822265773
42,1,-1.419931633231566,-2.2779709292448764,3.3145040734367,-3.231951122305973,0.8043905884038439,0.6192834288966177,-1.2538966052661316,-0.6606243191566336,-6.3360686745032515,0.3833534345870724,1.7971287739259383,-3.6567142946027382,-0.018053294055432184,-1.9991403938808276,0.8188433558079611,-2.5571532367471637,4.480606301578403,5.380480113663704,3.9122148855308567,-0.8531362164817972,-0.08481820595224918,-1.0685829113057077,0.6006048383736732,3.251625898961486,1.1665362985236085,-0.7053119424081893,3.7290197497697397,-1.2847368819445553,1.0900001823259349,12.881591010362822
43,0,-1.8313440602106787,-1.397913596766374,3.6844275460227065,-5.4694393828241505,0.4158421982998939,-8.93353434464332,0.2654674702721983,-4.008150349500694,-0.5493489438145241,2.138644600817157,-0.9576353982469697,0.8645494981591556,1.0808967079569956,2.9247952120045704,0.78461301927064,-4.3578426992542845,-6.465440362362942,-0.9443522876835803,1.3925410786745802,-1.183141173866736,-1.2070998590805535,1.4491148016022803,2.0836108928675614,0.833196493268951,-0.41575146268978747,-0.579895746487214,2.55979490702236,0.5787069050792739,2.0267008512750952,-11.229526119788522
44,0,1.8959442573657248,-1.9669381530088246,-1.2125546100455806,-0.18217388530396958,-0.10292523839719162,0.3289060010181716,4.24697866634332,-0.744378082558992,-9.206888992271304,-0.18450545279307382,-1.9282854349629255,2.556370312492372,2.368607551905043,-4.905979404418353,-0.1403272994149809,1.453433292520415,5.71196176518012,-5.093506583986298,-5.059526847710383,-0.10130050267779384,-5.511184553555004,-1.6324532758829091,0.5795960727106638,1.4027266523008968,-0.3865147737702853,-1.2584119892040002,0.29387016574929803,0.20660813890983967,9.147930412858083,4.322298564110661
45,2,2.561239559643196,-1.8128004114330523,2.946071889266142,0.15319868191286448,0.11304187718603285,0.18296811826733075,1.071283660976372,-4.286074960490197,-4.497883683914155,0.7484237472837506,1.7489887508823352,4.038623920560084,-1.6018932014160538,0.5387767611492534,1.7371508253896573,1.7835180959263643,-0.3781415016017029,-5.095496915008963,2.171627599824355,-1.6622119609144987,1.6088780410954562,0.35861661322777727,1.2150796354995752,2.9966474081867798,-1.3507683491438545,0.8429231042151136,-2.402882977865417,-2.0666789378346784,5.204282471760995,-1.58203301482802
46,4,3.2214731981054836,-0.42328974048091783,2.51838097132094,-0.8255498615240479,2.2572487881672405,8.234452773908666,-3.059358638783972,-5.282900138592363,0.13060485292146642,-1.4627029365849809,-3.0952745047671826,-0.873076258620975,-1.6132281668301547,0.8626507139229586,-0.6141652743326689,-1.918115674837797,1.3110727130709106,-4.338349455967657,1.899489636448711,0.7116154421314387,-1.1696846127501215,1.1538491799228443,-0.36300344563274234,5.3237917199732845,-1.4162565729008145,-0.895174750087707,-0.27242344304263855,0.3705009404157419,11.384630136665072,3.7073920211032196
47,4,3.982372201764437,3.3918752263844,2.3075415783196567,5.765619687339847,-0.281936511199119,2.37463099039837,-4.293764358194366,-3.2319590901231945,-0.1409272533122433,0.9680349290454705,-0.4056671996830983,-1.6474957506199037,0.2254933675997739,-4.13615211345114,1.4906165896643333,-1.684430817238677,-1.7695984353478704,-0.9348845238078579,4.976619360237996,-0.01704164455569815,-5.834071391871991,0.3358758828719649,-2.6692124349141557,-0.5289084715974711,-0.3721862667769019,-0.5977112735704941,0.6526529251168649,-4.090129438458965,-6.74553766326727,-7.087542950105374
48,3,-1.4176981594963798,-7.300373002287971,-0.9802511517454567,4.4617748936612385,0.7021149948438188,8.208976363725025,-0.812721988964007,1.4482734155251606,0.9689421132842492,-0.7293714787638801,1.1998971690364642,-5.598557303907239,1.480146914753724,-3.8942728813258207,0.7945273388063164,3.844998060663673,0.6406273677236721,-2.1904488306392103,1.8602545276231774,-0.4295235253191735,1.9236058753694933,-0.14365237598456806,1.6393232122215222,0.2285010663613042,4.551327748041736,0.9094830728570487,-0.4225097449844245,4.360712723017153,4.11020612400914,9.241076238896948
